"x" "y" "Species.richness" "Species.richness" "Phylogenetic.diversity" "Functional.diversity" "Functional.Phylognetic.diversity" "Phylogenetic.diversity_es" "Functional.diversity_es" "Functional.Phylogenetic.diversity_es" "Phylogenetic.diversity_rand" "Functional.diversity_rand" "Functional.Phylogenetic.diversity_rand" "Regions" "AvianPredators" "MammalianPredators" "TotalPredators" "HerbivorePredators" "NDVI" "WinterMinTemp" "TempRange" "DistanceToCoast" "HabitatType" "HabitatHet" "IceFreeHistory" "CurrentIce" "TopographicHet" "ArcticZone" "HerbivorePredators_R"
"603" 2550000 -450000 0.202898550724638 0.202898550724638 0.419127472054586 0.893642369449179 2.13214935558506 -0.817216541602801 0.89911186214444 2.99263645684015 0.21978021978022 0.877122877122877 1 3 7 8 15 13 0.265909599999999 -385.387748885926 506.978639168708 128.457383693649 150 10 10 0 27.0014563868861 2 -0.207670654108781
"604" 2650000 -450000 0.188405797101449 0.188405797101449 0.418386320312439 0.86954941955634 2.07834094314313 -0.488113934176219 0.618439915549222 2.0611307700881 0.335664335664336 0.776223776223776 1 3 7 8 15 13 0.232554399999998 -386.548302044294 519.040688606294 203.645101016774 150 11 10 0 17.2654854021625 2 0.744207316724081
"605" 2750000 -450000 0.188405797101449 0.188405797101449 0.431324537024075 0.871884009407506 2.02141064225808 -0.221238382819779 0.67108836204958 0.925746397311217 0.424575424575425 0.803196803196803 0.857142857142857 3 8 7 15 14 0.289006399999999 -385.698995378941 529.764794389162 262.423659329796 150 11 10 0 40.2500750121065 2 0.133201680138016
"606" 2850000 -450000 0.202898550724638 0.202898550724638 0.444164557667992 0.889722031411899 2.00313603607462 -0.313066619514072 0.845799769413017 0.707114092661434 0.38961038961039 0.89010989010989 0.782217782217782 3 8 7 15 14 0.359764800000002 -383.438291223967 536.254014637195 265.228664224508 150 14 9 0 35.8104869253943 2 -1.88607454100233
"607" 2950000 -450000 0.188405797101449 0.188405797101449 0.443419016007361 0.88738621103629 2.00123625510359 0.00845598607138249 0.903643114322397 0.603667314457239 0.512487512487512 0.925074925074925 0.72027972027972 3 8 8 16 15 0.395824800000004 -379.484652247328 537.705738045537 276.133099290203 150 14 9 0 72.1780696107967 2 -1.91514106221145
"608" 3050000 -450000 0.173913043478261 0.173913043478261 0.429383780322495 0.906349536787332 2.11081456338804 0.0816142684224302 1.34356558767459 1.49876523343195 0.55044955044955 0.982017982017982 0.983016983016983 3 7 9 16 15 0.410460800000004 -371.966642316825 537.283564595893 246.917104375389 150 14 9 0 60.7372677824846 2 -2.33281764580587
"609" 3150000 -450000 0.188405797101449 0.188405797101449 0.456418238288402 0.906972612504046 1.98715243261367 0.297094526565364 1.32676067754934 0.265697378359099 0.621378621378621 0.972027972027972 0.561438561438561 12 8 9 17 16 0.3750504 -362.766280545615 532.765552783274 204.221113230985 150 13 9 0 45.7884282540337 3 -0.322289161540087
"610" 3250000 -450000 0.217391304347826 0.217391304347826 0.557606820622457 0.920315725238982 1.65047429694571 1.77312567703193 1.30733184516978 -0.177555376292096 0.954045954045954 0.981018981018981 0.407592407592408 12 8 11 19 18 0.363102399999999 -351.714876636124 527.513338124503 178.101380441575 150 12 9 0 53.3825722705225 3 2.01867830366808
"611" 3350000 -450000 0.246376811594203 0.246376811594203 0.5903796468574 0.924345872816335 1.56568045280125 1.87387333560742 1.3213803332973 -4.1313806075914 0.97002997002997 0.954045954045954 0.001998001998002 12 11 11 22 21 0.359585599999999 -339.563973480082 521.691090128799 164.714350405328 150 10 10 0 38.1583422594367 3 5.11903940022349
"612" 3450000 -450000 0.260869565217391 0.260869565217391 0.644507622742776 0.927649569930595 1.43931512552617 2.61324194437471 1.33593466030716 -4.46799497152771 0.996003996003996 0.936063936063936 0.001998001998002 12 12 11 23 22 0.400452000000001 -327.646139642192 517.2067977179 173.786355717275 90 10 11 0 36.1786198004508 3 4.95280966970938
"613" -2750000 -550000 0.173913043478261 0.173913043478261 0.42813803847846 0.838584859274753 1.95867870618308 0.0172141976019162 0.30717044659856 0.379070491298618 0.53046953046953 0.617382617382617 0.624375624375624 3 13 8 21 21 0.575156000000002 -420.829358837391 643.879048898243 933.751643425587 90 8 150 0 92.6793125804063 3 -1.03282642350488
"614" -2650000 -550000 0.173913043478261 0.173913043478261 0.394322030246813 0.823812715391717 2.08918764918125 -0.750322827959096 0.0863426527545202 1.43917889727335 0.220779220779221 0.437562437562438 0.981018981018981 3 12 8 20 20 0.576605600000004 -424.41777783261 635.951936041599 831.953456319167 90 8 150 0 115.492616824804 3 -2.07419455520613
"615" -2550000 -550000 0.173913043478261 0.173913043478261 0.394322030246813 0.823812715391717 2.08918764918125 -0.750322827959096 0.0863426527545202 1.43917889727335 0.220779220779221 0.437562437562438 0.981018981018981 3 12 8 20 20 0.524764000000012 -424.800949864973 626.504217524994 730.262433552331 90 9 15 0 98.8967396234388 3 -0.594758754709649
"616" -2450000 -550000 0.202898550724638 0.202898550724638 0.395962387531382 0.828671155256511 2.09280270387003 -1.33566590784213 -0.273539677926389 2.94187579439242 0.0889110889110889 0.287712287712288 1 3 11 9 20 20 0.520394400000003 -416.992261903221 618.122817225006 628.811994168853 90 9 15 0 113.539933662236 3 -0.470060777142146
"617" -2350000 -550000 0.217391304347826 0.217391304347826 0.396294273204342 0.829196796490971 2.09237642973309 -1.65129320749998 -0.496066672817362 3.02557782249181 0.046953046953047 0.207792207792208 1 3 11 9 20 20 0.492275199999994 -411.134688759622 608.532771731256 527.630663232568 90 10 15 0 65.3560991084891 3 0.33239422350097
"618" -2250000 -550000 0.246376811594203 0.246376811594203 0.424412987827897 0.845057343437253 1.99112036547744 -1.6149150634225 -0.65524157965572 2.67417422783029 0.046953046953047 0.200799200799201 1 3 11 9 20 20 0.498409599999995 -407.601187107314 597.575160847704 426.781402116123 90 9 15 0 83.1029936240067 3 0.15733305689791
"619" -2150000 -550000 0.246376811594203 0.246376811594203 0.424412987827897 0.845057343437253 1.99112036547744 -1.6149150634225 -0.65524157965572 2.67417422783029 0.046953046953047 0.200799200799201 1 3 10 9 19 19 0.484100799999999 -408.217382985174 583.997523142114 326.414219360878 90 8 15 0 102.578416545784 3 -0.434327868263703
"620" -2050000 -550000 0.246376811594203 0.246376811594203 0.430672761842473 0.845981939852662 1.96432654861534 -1.48620987923853 -0.62589031667343 1.54413056524921 0.0669330669330669 0.196803196803197 0.993006993006993 3 13 9 22 21 0.430043200000002 -403.652939722394 569.261547872242 226.958882552183 150 7 15 0 84.7360553300567 3 3.10834729471208
"621" -1950000 -550000 0.260869565217391 0.260869565217391 0.400953908073196 0.849583369475181 2.11890532145676 -2.41164392219685 -0.910441929013017 4.82364641290458 0.003996003996004 0.161838161838162 1 3 12 6 18 16 0.374027199999994 -393.252055193651 553.532961009434 130.200777865705 150 7 15 0 89.3152329892132 3 -0.293089470344659
"622" -1850000 -550000 0.27536231884058 0.27536231884058 0.406685801417097 0.85083446362485 2.09211745445776 -2.55619631276622 -1.180756833638 4.6123631253254 0.002997002997003 0.12987012987013 1 3 11 7 18 15 0.390009599999995 -381.477257918983 537.581251130409 51.4005219193631 150 9 15 0 56.9706163241422 2 -1.74918910341655
"623" -1650000 -550000 0.217391304347826 0.217391304347826 0.406685569153393 0.828538374173492 2.03729474812268 -1.40126479441745 -0.591096909802068 0.715509436515584 0.0779220779220779 0.188811188811189 0.802197802197802 3 9 5 14 11 0.339522399999996 -378.845047570905 508.81211246948 49.7249596834365 150 11 15 0 62.6530808396187 2 -4.30840465334487
"624" -1550000 -550000 0.188405797101449 0.188405797101449 0.361388667978395 0.822049819225534 2.27469727765421 -1.80755932954977 -0.278241344782997 0.834238959256185 0.022977022977023 0.294705294705295 0.844155844155844 3 8 5 13 10 0.267856799999996 -395.166997818466 498.878868125796 80.0710297380183 200 9 15 0 222.040781333753 1 -3.26323910474924
"625" -1450000 -550000 0.144927536231884 0.144927536231884 0.338116668047664 0.816097729954154 2.41365719905624 -1.28761039806179 0.355786261536224 0.978065066187213 0.0869130869130869 0.601398601398601 0.926073926073926 3 8 5 13 10 0.261616799999999 -391.880281154675 495.790921423376 50.3043994789191 200 11 15 0 203.904434103177 1 -3.08516436563829
"626" 1250000 -550000 0.0579710144927536 0.0579710144927536 0.253180823935105 0.628191426968277 2.48119670836245 0.222990298772201 0.50347236576989 0.688187817125704 0.450549450549451 0.56043956043956 0.563436563436563 NA 1 1 2 0 0.0349904000000003 -404.06982408375 453.972305660576 13.5060196871655 210 3 13 0 32.3049975635605 NA -6.61778663235685
"627" 1550000 -550000 0.0869565217391304 0.0869565217391304 0.322920747490215 0.770184443947692 2.38505716939426 0.367543588755206 0.770956526659849 0.924041075212531 0.641358641358641 0.828171828171828 0.829170829170829 3 5 4 9 8 0.0932360000000029 -384.604578992636 448.844385765794 22.5831384256783 150 5 14 0 58.7642075736933 1 -0.279977341390022
"628" 1850000 -550000 0.0869565217391304 0.0869565217391304 0.317519987378858 0.509787459292675 1.6055287212027 0.260403788218842 -1.03709053585032 -1.33136916571484 0.583416583416583 0.174825174825175 0.155844155844156 3 7 3 10 8 0.0579424000000021 -373.306813156841 456.042202654257 23.5289572390218 150 5 12 0 74.7103739228821 1 0.727217949041047
"629" 1950000 -550000 0.101449275362319 0.101449275362319 0.347056519768988 0.771153043049028 2.22198114463411 0.380505554415629 0.560977675566681 1.23877931938299 0.651348651348651 0.678321678321678 0.986013986013986 3 7 3 10 8 0.095248000000002 -371.865414282732 463.971607650201 31.9338490303348 150 5 12 0 53.5214974321055 1 -0.337395029705929
"630" 2050000 -550000 0.130434782608696 0.130434782608696 0.354571531264432 0.775303630987384 2.18659300768616 -0.382053016643702 0.127428203455561 1.27557845265984 0.357642357642358 0.398601398601399 0.988011988011988 3 8 3 11 9 0.119767200000002 -372.326712309524 471.162111303027 40.110943924122 150 5 11 0 39.5353467262 1 -0.0371146039385536
"631" 2150000 -550000 0.159420289855072 0.159420289855072 0.356455142103733 0.799371864997282 2.24255949929502 -1.18176782765282 -0.055930064638081 1.52586464876332 0.115884115884116 0.337662337662338 0.993006993006993 3 8 3 11 9 0.166350399999999 -373.627531311309 475.918148660172 53.4291897711326 150 7 11 0 44.9604964205967 1 -1.36648819159198
"632" 2250000 -550000 0.159420289855072 0.159420289855072 0.356455142103733 0.799371864997282 2.24255949929502 -1.18176782765282 -0.055930064638081 1.52586464876332 0.115884115884116 0.337662337662338 0.993006993006993 3 8 3 11 9 0.155767199999999 -371.8926046381 480.175782080794 24.1310750866621 150 7 11 0 20.9031564341372 2 -1.06446886804068
"633" 2450000 -550000 0.217391304347826 0.217391304347826 0.419127789049387 0.893813896437183 2.13255699046923 -1.12024246352305 0.835062837591237 2.96936192354704 0.132867132867133 0.822177822177822 1 3 6 8 14 13 0.356801599999999 -372.54015457569 490.253073738586 55.8583556508379 150 10 10 0 43.3121373816836 2 -2.80151187001927
"634" 2550000 -550000 0.202898550724638 0.202898550724638 0.419127472054586 0.893642369449179 2.13214935558506 -0.817216541602801 0.89911186214444 2.99263645684015 0.21978021978022 0.877122877122877 1 3 7 8 15 13 0.289984799999998 -376.056089500821 499.718465663135 144.113869489242 150 10 10 0 17.1799640602918 2 -0.894719525750797
"635" 2650000 -550000 0.188405797101449 0.188405797101449 0.418386320312439 0.86954941955634 2.07834094314313 -0.488113934176219 0.618439915549222 2.0611307700881 0.335664335664336 0.776223776223776 1 3 7 8 15 13 0.290606399999999 -377.16254680676 511.383918909089 242.556118616456 150 11 10 0 19.7320836877693 2 -0.912458509377636
"636" 2750000 -550000 0.173913043478261 0.173913043478261 0.428002500788614 0.870690931675912 2.03431272030333 0.0405943375105244 0.775484816031008 -0.0891470996112611 0.518481518481518 0.878121878121878 0.371628371628372 3 8 7 15 14 0.388210400000002 -376.595502227488 522.451799427614 330.41216843187 150 11 10 0 33.9914136193269 2 -2.69784422030639
"637" 2850000 -550000 0.202898550724638 0.202898550724638 0.444164557667992 0.889722031411899 2.00313603607462 -0.313066619514072 0.845799769413017 0.707114092661434 0.38961038961039 0.89010989010989 0.782217782217782 12 7 7 14 13 0.353110399999999 -376.241697830988 528.917298013581 361.115377415115 150 13 9 0 52.9290862064607 2 -2.69617381280667
"638" 2950000 -550000 0.188405797101449 0.188405797101449 0.443419016007361 0.88738621103629 2.00123625510359 0.00845598607138249 0.903643114322397 0.603667314457239 0.512487512487512 0.925074925074925 0.72027972027972 12 7 8 15 14 0.334516000000002 -374.028786258536 533.149036361836 367.019444680468 150 14 9 0 27.5471277253553 2 -1.16553392035057
"639" 3050000 -550000 0.159420289855072 0.159420289855072 0.425190805062512 0.903392026580571 2.12467441869481 0.373240676023983 1.32032442096345 1.63175032327567 0.652347652347652 0.993006993006993 0.998001998001998 12 8 10 18 17 0.375734400000001 -369.062249764196 536.070653484235 332.458808671438 150 14 9 0 21.2327284287603 3 0.65819110744194
"640" 3150000 -550000 0.173913043478261 0.173913043478261 0.452225263028419 0.904015102297285 1.99903715295197 0.568252519026249 1.27412201639565 0.568038745889588 0.71028971028971 0.983016983016983 0.718281718281718 12 8 10 18 17 0.328004800000001 -361.383866313222 535.439343590195 294.793873231386 150 13 9 0 18.2689524379204 3 2.0202802208834
"641" 3250000 -550000 0.260869565217391 0.260869565217391 0.596350211890525 0.934758791334222 1.56746618462814 1.69305322714586 1.41137756747021 -1.79889391576449 0.947052947052947 0.979020979020979 0.048951048951049 12 10 11 21 20 0.2728936 -350.183540484076 532.030175197843 272.333837770724 150 13 10 0 14.9426034251966 3 6.59302261865538
"642" 3350000 -550000 0.246376811594203 0.246376811594203 0.620851008983156 0.927166483729975 1.49338000633761 2.45536265871748 1.43895156142 -4.53288529273697 0.996003996003996 0.968031968031968 0.002997002997003 12 10 11 21 20 0.3262616 -337.509726924643 527.404616614639 260.685028241567 150 10 10 0 13.6822211638604 3 5.07002699736073
"643" 3450000 -550000 0.246376811594203 0.246376811594203 0.627144827722998 0.889253392417106 1.41793945051856 2.51831698863552 0.420481850399318 -4.32505806296946 0.995004995004995 0.668331668331668 0.004995004995005 12 12 11 23 22 0.415299200000001 -323.820898961452 521.323032954107 266.186651013847 90 10 11 0 20.7840174789755 3 4.52910594109887
"644" -2750000 -650000 0.173913043478261 0.173913043478261 0.42813803847846 0.838584859274753 1.95867870618308 0.0172141976019162 0.30717044659856 0.379070491298618 0.53046953046953 0.617382617382617 0.624375624375624 3 14 8 22 22 0.571188000000006 -416.321278148969 634.013005943216 944.635451498383 90 8 150 0 90.596206805012 3 0.0804108464938145
"645" -2650000 -650000 0.188405797101449 0.188405797101449 0.430306965416564 0.83887903296346 1.94948978376721 -0.315906858669884 0.131622599460491 0.198460341689542 0.397602397602398 0.507492507492508 0.538461538461538 3 12 8 20 20 0.536487200000003 -423.219131648376 628.689061166372 843.815558703203 90 8 150 0 92.3251474229659 3 -0.929310963290594
"646" -2550000 -650000 0.188405797101449 0.188405797101449 0.430306965416564 0.83887903296346 1.94948978376721 -0.315906858669884 0.131622599460491 0.198460341689542 0.397602397602398 0.507492507492508 0.538461538461538 3 12 8 20 20 0.532399200000003 -421.012744914871 623.309264751898 743.526022841325 90 8 150 0 70.9374443340016 3 -0.812649179078097
"647" -2450000 -650000 0.173913043478261 0.173913043478261 0.394322030246813 0.823812715391717 2.08918764918125 -0.750322827959096 0.0863426527545202 1.43917889727335 0.220779220779221 0.437562437562438 0.981018981018981 3 11 8 19 19 0.497847999999995 -419.126028894404 615.769524362237 643.919079844857 90 8 150 0 59.2156841243144 3 -0.826640216582076
"648" -2350000 -650000 0.202898550724638 0.202898550724638 0.395189259764093 0.825531434357771 2.08895210069871 -1.37215945972043 -0.343137087912487 1.75110745982151 0.0829170829170829 0.251748251748252 1 3 11 9 20 20 0.4988912 -411.868159010773 608.28433601244 545.262074949298 90 8 150 0 63.678024450285 3 0.14358933985355
"649" -2250000 -650000 0.217391304347826 0.217391304347826 0.420313793755592 0.840597751929013 1.99992901593378 -1.12503475288623 -0.297329185264582 1.62866134768008 0.131868131868132 0.313686313686314 0.993006993006993 3 11 9 20 20 0.53429600000001 -409.676676377104 598.043693917927 448.060278583555 90 8 15 0 122.122233510879 3 -0.866779333749114
"650" -2150000 -650000 0.231884057971014 0.231884057971014 0.423307974387649 0.841391981304054 1.98765918010687 -1.35379488898492 -0.536901677087304 1.36810943307129 0.0839160839160839 0.241758241758242 0.965034965034965 3 10 9 19 19 0.446621599999998 -418.551388729861 583.961078002877 353.370416590519 150 8 15 0 112.893572531653 3 0.635239241045757
"651" -2050000 -650000 0.202898550724638 0.202898550724638 0.416822932684763 0.837126242373596 2.00834977332378 -0.838425763221458 -0.127079775500339 -0.221691679577329 0.196803196803197 0.360639360639361 0.346653346653347 3 10 9 19 18 0.426244800000001 -413.470538190544 572.373251992439 263.63526195201 150 8 15 0 98.358620773284 3 0.216744584622264
"652" -1950000 -650000 0.231884057971014 0.231884057971014 0.425402320649056 0.841091026791559 1.97716605191121 -1.23314345130197 -0.468879464429489 -0.36625574110407 0.10989010989011 0.237762237762238 0.326673326673327 3 11 7 18 17 0.380610400000002 -401.226707570292 562.050226608512 182.169158889334 150 7 15 0 106.353468277512 3 0.519041679892962
"653" -1850000 -650000 0.231884057971014 0.231884057971014 0.393697246871264 0.844692454160961 2.14553812827949 -1.9325295590999 -0.434728686965932 1.90966301840003 0.021978021978022 0.267732267732268 1 3 11 7 18 16 0.398271199999996 -391.804024037944 552.196661256196 111.76469035869 150 9 15 0 99.633551516426 2 -0.98495549198064
"654" -1750000 -650000 0.217391304347826 0.217391304347826 0.378755409533111 0.826274391935692 2.18155139474902 -1.94900448338523 -0.622148320990538 3.32559537611203 0.018981018981019 0.17982017982018 1 3 10 8 18 15 0.375802400000001 -388.645308335301 543.46859202636 48.2488908595918 150 10 15 0 15.3984385040127 2 -1.34374945061247
"655" 1250000 -650000 0.0579710144927536 0.0579710144927536 0.292752308168336 0.508524686497388 1.73704757335331 0.864349606651299 -0.201439799543259 -0.940018696596753 0.85014985014985 0.316683316683317 0.214785214785215 NA 1 1 2 0 0.0266064 -396.462588560431 449.889549645153 18.5327470344925 210 3 13 0 24.7820643852954 NA -6.37852723929482
"656" 1450000 -650000 0.0869565217391304 0.0869565217391304 0.322920747490215 0.770184443947692 2.38505716939426 0.367543588755206 0.770956526659849 0.924041075212531 0.641358641358641 0.828171828171828 0.829170829170829 3 4 4 8 7 0.0769960000000014 -395.107918048962 444.951690394152 24.1960054973438 150 5 13 0 145.845148033782 1 -0.816526417806094
"657" 1550000 -650000 0.0869565217391304 0.0869565217391304 0.322920747490215 0.770184443947692 2.38505716939426 0.367543588755206 0.770956526659849 0.924041075212531 0.641358641358641 0.828171828171828 0.829170829170829 3 5 4 9 8 0.118242400000002 -386.777703086636 447.577765806151 16.4297895545636 150 5 14 0 87.3469201036205 1 -0.99360044333014
"658" 1850000 -650000 0.0869565217391304 0.0869565217391304 0.317519987378858 0.509787459292675 1.6055287212027 0.260403788218842 -1.03709053585032 -1.33136916571484 0.583416583416583 0.174825174825175 0.155844155844156 3 7 3 10 8 0.055787200000001 -371.983754190138 455.058951856478 25.0495744086917 150 5 12 0 126.86780698463 1 0.788722224318665
"659" 1950000 -650000 0.0869565217391304 0.0869565217391304 0.317519987378858 0.509787459292675 1.6055287212027 0.260403788218842 -1.03709053585032 -1.33136916571484 0.583416583416583 0.174825174825175 0.155844155844156 3 7 3 10 8 0.119016799999999 -367.920770476981 463.89055660749 43.5492509082705 150 6 12 0 85.4471745904404 1 -1.01569997505563
"660" 2050000 -650000 0.130434782608696 0.130434782608696 0.354571531264432 0.775303630987384 2.18659300768616 -0.382053016643702 0.127428203455561 1.27557845265984 0.357642357642358 0.398601398601399 0.988011988011988 3 8 3 11 9 0.150836 -368.129370201847 471.488108765885 102.987148445394 150 7 11 0 34.5908025111418 1 -0.923744163953466
"661" 2150000 -650000 0.144927536231884 0.144927536231884 0.355793376005691 0.799200338009277 2.24624850237935 -0.823272021015206 0.170071734074864 1.68331534299735 0.217782217782218 0.428571428571429 0.999000999000999 3 8 3 11 9 0.215908799999999 -367.499971894835 481.310362219982 52.2698831164773 150 6 11 0 40.5476887738175 2 -2.78076690164983
"662" 2250000 -650000 0.217391304347826 0.217391304347826 0.419127789049387 0.893813896437183 2.13255699046923 -1.12024246352305 0.835062837591237 2.96936192354704 0.132867132867133 0.822177822177822 1 3 7 8 15 14 0.146585600000001 -367.092441385491 490.828211975513 16.0397712214959 210 9 11 0 48.7087969121053 2 4.19755212949483
"663" 2350000 -650000 0.231884057971014 0.231884057971014 0.434097669098887 0.896149716813494 2.06439651858474 -1.08086156508289 0.753188620980096 2.28975855254836 0.148851148851149 0.785214785214785 1 3 7 8 15 14 0.31616 -366.904747851655 495.503444899679 34.0146743346203 150 10 11 0 36.5509656532623 2 -0.641697396132183
"664" 2450000 -650000 0.217391304347826 0.217391304347826 0.419127789049387 0.893813896437183 2.13255699046923 -1.12024246352305 0.835062837591237 2.96936192354704 0.132867132867133 0.822177822177822 1 3 7 8 15 14 0.381032000000003 -369.593278096635 497.924796930481 88.887045805637 150 10 10 0 41.1408238674623 2 -2.49298978004444
"665" 2550000 -650000 0.217391304347826 0.217391304347826 0.43401796645998 0.895781946954544 2.06392826145169 -0.789316976311331 0.866793547776494 2.61317834636883 0.225774225774226 0.858141858141858 1 3 7 8 15 13 0.316536800000001 -371.527988226958 502.795493244211 146.559634071764 150 10 10 0 34.4745994957467 2 -1.65245037076315
"666" 2650000 -650000 0.202898550724638 0.202898550724638 0.433356200361938 0.871885239932651 2.01193669135103 -0.496656902168418 0.510361550889351 1.42534609570323 0.322677322677323 0.706293706293706 0.952047952047952 3 8 7 15 14 0.348329599999999 -371.228894467562 511.003597447375 220.932099908522 150 11 10 0 39.9654130723335 2 -1.55974116653389
"667" 2750000 -650000 0.188405797101449 0.188405797101449 0.441792850630882 0.885757249247154 2.00491530811847 -0.0204399457656004 0.900229737801717 0.842889790252134 0.496503496503497 0.915084915084915 0.853146853146853 3 7 7 14 13 0.385405600000002 -369.456752610137 520.344454528233 308.143467187239 150 11 10 0 59.5826729232224 2 -3.61780190808547
"668" 2850000 -650000 0.202898550724638 0.202898550724638 0.444164557667992 0.889722031411899 2.00313603607462 -0.313066619514072 0.845799769413017 0.707114092661434 0.38961038961039 0.89010989010989 0.782217782217782 12 8 8 16 15 0.393468800000003 -368.567637842981 525.70347314634 400.069060212884 150 12 9 0 56.4636965201459 2 -1.84790643314962
"669" 2950000 -650000 0.188405797101449 0.188405797101449 0.451214750018478 0.908325407850893 2.01306674441315 0.188350340021105 1.23874684475826 0.81386723716506 0.579420579420579 0.98001998001998 0.841158841158841 12 8 10 18 17 0.311881599999999 -365.245963144271 530.609936655384 451.993269002678 150 14 9 0 30.1510074721978 3 2.4803979506327
"670" 3050000 -650000 0.188405797101449 0.188405797101449 0.461783818867294 0.90797988446203 1.96624447926566 0.411427249495746 1.26975418963305 0.154134977496027 0.66033966033966 0.977022977022977 0.524475524475524 12 9 10 19 18 0.336863199999997 -360.806158725908 533.168776381868 420.22371511102 150 12 9 0 26.2072187810681 3 2.76748258163011
"671" 3150000 -650000 0.217391304347826 0.217391304347826 0.501342723645733 0.915298298948741 1.82569379344483 0.601308863130507 1.13617046948724 0.916402898239524 0.712287712287712 0.946053946053946 0.852147852147852 12 10 11 21 20 0.334358399999998 -354.046134826622 533.546618339191 387.32366858065 150 13 10 0 23.5014509481402 3 4.83896360831684
"672" 3250000 -650000 0.260869565217391 0.260869565217391 0.626821574016281 0.937579402247863 1.49576760136132 2.27113836897466 1.5137548808597 -2.46991025603866 0.992007992007992 0.989010989010989 0.022977022977023 12 10 11 21 20 0.3250208 -345.224994864118 530.185394470347 366.858965484213 150 10 10 0 42.7879259620721 3 5.10543647433014
"673" 3350000 -650000 0.246376811594203 0.246376811594203 0.627144827722998 0.889253392417106 1.41793945051856 2.51831698863552 0.420481850399318 -4.32505806296946 0.995004995004995 0.668331668331668 0.004995004995005 12 10 11 21 20 0.350862399999996 -335.833373614184 528.200399339899 356.558307833001 90 12 10 0 48.4541210964832 3 4.36797875346292
"674" -2750000 -750000 0.173913043478261 0.173913043478261 0.42813803847846 0.838584859274753 1.95867870618308 0.0172141976019162 0.30717044659856 0.379070491298618 0.53046953046953 0.617382617382617 0.624375624375624 3 14 8 22 22 0.593603199999998 -410.082623332013 626.403457568991 965.610187637826 90 8 150 0 111.900693837856 3 -0.559265578525504
"675" -2650000 -750000 0.173913043478261 0.173913043478261 0.42813803847846 0.838584859274753 1.95867870618308 0.0172141976019162 0.30717044659856 0.379070491298618 0.53046953046953 0.617382617382617 0.624375624375624 3 14 8 22 22 0.555592799999998 -416.031273250464 623.56370937441 867.012072160769 90 8 150 0 93.6324281139206 3 0.525460713703116
"676" -2550000 -750000 0.188405797101449 0.188405797101449 0.430306965416564 0.83887903296346 1.94948978376721 -0.315906858669884 0.131622599460491 0.198460341689542 0.397602397602398 0.507492507492508 0.538461538461538 3 12 8 20 20 0.501821600000003 -418.865493619464 619.877578443428 769.510754366278 90 8 150 0 74.670699106855 3 0.0599627027555508
"677" -2450000 -750000 0.173913043478261 0.173913043478261 0.394322030246813 0.823812715391717 2.08918764918125 -0.750322827959096 0.0863426527545202 1.43917889727335 0.220779220779221 0.437562437562438 0.981018981018981 3 12 8 20 20 0.489390399999998 -416.828736990962 615.494068428064 673.486432992413 150 9 150 0 128.560423431167 3 0.414719545197577
"678" -2350000 -750000 0.202898550724638 0.202898550724638 0.395189259764093 0.825531434357771 2.08895210069871 -1.37215945972043 -0.343137087912487 1.75110745982151 0.0829170829170829 0.251748251748252 1 3 11 9 20 20 0.475583999999996 -411.91374917319 610.385270433271 578.842141489509 150 7 150 0 52.3702866297129 3 0.808721320528195
"679" -2250000 -750000 0.217391304347826 0.217391304347826 0.420313793755592 0.840597751929013 1.99992901593378 -1.12503475288623 -0.297329185264582 1.62866134768008 0.131868131868132 0.313686313686314 0.993006993006993 3 11 9 20 20 0.513419200000001 -408.757521589944 603.489568362248 484.029985416551 90 9 15 0 54.6510224801009 3 -0.271005180948601
"680" -2150000 -750000 0.231884057971014 0.231884057971014 0.423307974387649 0.841391981304054 1.98765918010687 -1.35379488898492 -0.536901677087304 1.36810943307129 0.0839160839160839 0.241758241758242 0.965034965034965 3 10 9 19 19 0.469635999999999 -417.273409209058 593.302847666402 388.229962324441 150 7 15 0 147.58012525896 3 -0.0215369249474494
"681" -2050000 -750000 0.217391304347826 0.217391304347826 0.418809152693278 0.837126244626714 1.99882509549594 -1.09226838082238 -0.358393607663775 0.0498344005288549 0.130869130869131 0.274725274725275 0.464535464535465 3 10 9 19 18 0.486924800000002 -419.005848294275 584.272403225742 290.227382253284 150 7 150 0 132.031814746738 3 -1.51491810275891
"682" -1950000 -750000 0.217391304347826 0.217391304347826 0.418809152693278 0.837126244626714 1.99882509549594 -1.09226838082238 -0.358393607663775 0.0498344005288549 0.130869130869131 0.274725274725275 0.464535464535465 3 11 9 20 19 0.474099999999997 -407.166891764461 578.108657176817 190.429959212661 150 9 150 0 150.790499650808 3 -0.148928853696068
"683" -1850000 -750000 0.260869565217391 0.260869565217391 0.439210472968104 0.848980959381927 1.93297066357428 -1.50050349417245 -0.756435857538646 1.34608274052183 0.0649350649350649 0.168831168831169 0.936063936063936 3 11 7 18 16 0.449135999999998 -401.865225096023 571.00256764582 92.6454648641262 150 7 15 0 58.6774832989985 3 -2.43651574677809
"684" -1750000 -750000 0.231884057971014 0.231884057971014 0.379860422973359 0.829939754068892 2.18485449885128 -2.19691161787959 -0.829389389791142 4.889943537977 0.00899100899100899 0.14985014985015 1 3 9 7 16 14 0.429910400000003 -401.333941835615 563.770976058797 30.4780134387896 150 9 15 0 21.5180120024994 2 -3.88786290955814
