"","x","y","Regions","Species.richness","Phylogenetic.diversity","Functional.diversity","Functional.Phylognetic.diversity"
"562",-350000,1350000,3,0.0579710144927536,0.195082283602583,0.547255998090689,2.80525728930643
"563",450000,1350000,3,NA,NA,NA,NA
"564",550000,1350000,3,NA,NA,NA,NA
"565",650000,1350000,3,NA,NA,NA,NA
"566",1650000,1350000,3,NA,NA,NA,NA
"567",1750000,1350000,3,0.0579710144927536,0.228142699954884,0.559329988644801,2.45166726244324
"568",1850000,1350000,3,0.0144927536231884,0.0882495802997697,0.261365583686594,2.96166375861252
"569",2850000,1350000,NA,0.0144927536231884,0.0882495802997697,0.261365583686594,2.96166375861252
"570",3250000,1350000,3,0.202898550724638,0.557219562466819,0.867618260625608,1.55704917606383
"571",3350000,1350000,12,0.217391304347826,0.599858960329462,0.871061947255962,1.45211125424808
"572",3450000,1350000,12,0.188405797101449,0.575603848087075,0.845582711166632,1.46903588983428
"573",3550000,1350000,12,0.188405797101449,0.575603848087075,0.845582711166632,1.46903588983428
"574",3650000,1350000,12,0.188405797101449,0.575603848087075,0.845582711166632,1.46903588983428
"575",3750000,1350000,12,0.188405797101449,0.575603848087075,0.845582711166632,1.46903588983428
"576",3850000,1350000,12,0.188405797101449,0.575603848087075,0.845582711166632,1.46903588983428
"577",3950000,1350000,12,NA,NA,NA,NA
"578",4050000,1350000,12,NA,NA,NA,NA
"579",4150000,1350000,12,NA,NA,NA,NA
"580",4250000,1350000,12,NA,NA,NA,NA
"581",4350000,1350000,12,NA,NA,NA,NA
"582",4450000,1350000,12,NA,NA,NA,NA
"583",4550000,1350000,12,NA,NA,NA,NA
"584",4650000,1350000,12,NA,NA,NA,NA
"585",-3350000,1250000,3,NA,NA,NA,NA
"586",-3250000,1250000,3,NA,NA,NA,NA
"587",-3150000,1250000,3,NA,NA,NA,NA
"588",-3050000,1250000,3,NA,NA,NA,NA
"589",-2950000,1250000,3,NA,NA,NA,NA
"590",-2850000,1250000,3,NA,NA,NA,NA
"591",-2750000,1250000,3,0.231884057971014,0.443422337828585,0.85059943167865,1.9182602208179
"592",-2650000,1250000,3,0.246376811594203,0.445591264766689,0.850893605367357,1.90958322715973
"593",-2550000,1250000,3,0.260869565217391,0.458294403645488,0.851493691395677,1.85796222825873
"594",-2450000,1250000,3,0.27536231884058,0.493196125795471,0.854316884210363,1.73220518071273
"595",-2350000,1250000,3,0.289855072463768,0.520296457609017,0.856809497640967,1.64677173006015
"596",-2250000,1250000,3,0.289855072463768,0.490374819104804,0.854780534201322,1.74311669543259
"597",-2150000,1250000,3,0.27536231884058,0.442034861873529,0.848284360289156,1.91904402447755
"598",-2050000,1250000,3,0.260869565217391,0.435883214111845,0.847058807108136,1.94331596098304
"599",-1750000,1250000,NA,0.144927536231884,0.312877830508473,0.781783396891959,2.49868581491199
"600",-1650000,1250000,3,0.115942028985507,0.271530503458855,0.705739877919437,2.59911821666245
"601",-550000,1250000,3,0.0289855072463768,0.189509542118957,0.52273116745783,2.75833692389857
"602",-350000,1250000,NA,0.072463768115942,0.275223722312711,0.688954841382522,2.50325384597381
"603",-250000,1250000,NA,0.0579710144927536,0.195082283602583,0.547255998090689,2.80525728930643
"604",550000,1250000,3,NA,NA,NA,NA
"605",1650000,1250000,NA,0.072463768115942,0.25984612110141,0.631148937169793,2.42893345682646
"606",1750000,1250000,3,0.0579710144927536,0.228142699954884,0.559329988644801,2.45166726244324
"607",2650000,1250000,3,0.072463768115942,0.317789960465309,0.546920864010878,1.72101366327015
"608",3250000,1250000,3,0.188405797101449,0.509784607927126,0.822182798612672,1.6128042820983
"609",3350000,1250000,12,0.217391304347826,0.599858960329462,0.871061947255962,1.45211125424808
"610",3450000,1250000,12,0.202898550724638,0.593888395296337,0.860649028738075,1.4491763697599
"611",3550000,1250000,12,0.188405797101449,0.575603848087075,0.845582711166632,1.46903588983428
"612",3650000,1250000,12,0.188405797101449,0.575603848087075,0.845582711166632,1.46903588983428
"613",3750000,1250000,12,0.188405797101449,0.575603848087075,0.845582711166632,1.46903588983428
"614",3850000,1250000,12,0.188405797101449,0.575603848087075,0.845582711166632,1.46903588983428
"615",3950000,1250000,12,NA,NA,NA,NA
"616",4050000,1250000,12,NA,NA,NA,NA
"617",4150000,1250000,12,NA,NA,NA,NA
"618",4250000,1250000,12,NA,NA,NA,NA
"619",4350000,1250000,12,NA,NA,NA,NA
"620",4450000,1250000,12,NA,NA,NA,NA
"621",4550000,1250000,12,NA,NA,NA,NA
"622",4650000,1250000,12,NA,NA,NA,NA
"623",-3350000,1150000,3,NA,NA,NA,NA
"624",-3250000,1150000,3,NA,NA,NA,NA
"625",-3150000,1150000,3,NA,NA,NA,NA
"626",-3050000,1150000,3,NA,NA,NA,NA
"627",-2950000,1150000,3,NA,NA,NA,NA
"628",-2850000,1150000,3,NA,NA,NA,NA
"629",-2750000,1150000,3,0.231884057971014,0.443422337828585,0.85059943167865,1.9182602208179
"630",-2650000,1150000,3,0.231884057971014,0.443422337828585,0.85059943167865,1.9182602208179
"631",-2550000,1150000,3,0.260869565217391,0.461105560353155,0.855424088163622,1.85515890875066
"632",-2450000,1150000,3,0.289855072463768,0.483781968143828,0.856512491227364,1.77045145877104
"633",-2350000,1150000,3,0.304347826086957,0.476936901018313,0.854065063311005,1.79072967826033
"634",-2250000,1150000,3,0.27536231884058,0.442034861873529,0.848284360289156,1.91904402447755
"635",-2150000,1150000,3,0.260869565217391,0.435883214111845,0.847058807108136,1.94331596098304
"636",-1650000,1150000,3,0.115942028985507,0.271530503458855,0.705739877919437,2.59911821666245
"637",-1550000,1150000,3,0.115942028985507,0.271530503458855,0.705739877919437,2.59911821666245
"638",-350000,1150000,3,NA,NA,NA,NA
"639",-250000,1150000,3,NA,NA,NA,NA
"640",450000,1150000,3,NA,NA,NA,NA
"641",1550000,1150000,3,NA,NA,NA,NA
"642",1650000,1150000,NA,0.0579710144927536,0.254177150822898,0.628191426962654,2.47147088134746
"643",2250000,1150000,NA,0.072463768115942,0.317789960465309,0.546920864010878,1.72101366327015
"644",2350000,1150000,3,0.0869565217391304,0.343106772650983,0.808286447767214,2.3557869217272
"645",2450000,1150000,3,NA,NA,NA,NA
"646",2550000,1150000,NA,0.072463768115942,0.317789960465309,0.546920864010878,1.72101366327015
"647",2650000,1150000,3,0.072463768115942,0.317789960465309,0.546920864010878,1.72101366327015
"648",3150000,1150000,3,0.159420289855072,0.420118153619375,0.808533961892366,1.92453945378636
"649",3250000,1150000,12,0.188405797101449,0.509784607927126,0.822182798612672,1.6128042820983
"650",3350000,1150000,12,0.202898550724638,0.552424005789768,0.825626485243025,1.49455214941768
"651",3450000,1150000,12,0.202898550724638,0.593888395296337,0.860649028738075,1.4491763697599
"652",3550000,1150000,12,0.188405797101449,0.575603848087075,0.845582711166632,1.46903588983428
"653",3650000,1150000,12,0.188405797101449,0.575603848087075,0.845582711166632,1.46903588983428
"654",3750000,1150000,12,0.188405797101449,0.575603848087075,0.845582711166632,1.46903588983428
"655",3850000,1150000,12,0.188405797101449,0.575603848087075,0.845582711166632,1.46903588983428
"656",3950000,1150000,12,0.188405797101449,0.575603848087075,0.845582711166632,1.46903588983428
"657",4050000,1150000,12,NA,NA,NA,NA
"658",4150000,1150000,12,NA,NA,NA,NA
"659",4250000,1150000,12,NA,NA,NA,NA
"660",4350000,1150000,12,NA,NA,NA,NA
"661",4450000,1150000,12,NA,NA,NA,NA
"662",4550000,1150000,12,NA,NA,NA,NA
"663",4650000,1150000,12,NA,NA,NA,NA
"664",-3350000,1050000,3,NA,NA,NA,NA
"665",-3250000,1050000,3,NA,NA,NA,NA
"666",-3150000,1050000,3,NA,NA,NA,NA
"667",-3050000,1050000,3,NA,NA,NA,NA
"668",-2950000,1050000,3,NA,NA,NA,NA
"669",-2850000,1050000,3,NA,NA,NA,NA
"670",-2750000,1050000,3,0.246376811594203,0.452699056885616,0.851824984859772,1.88165840397366
"671",-2650000,1050000,3,0.246376811594203,0.452699056885616,0.851824984859772,1.88165840397366
"672",-2550000,1050000,3,0.260869565217391,0.460405753860449,0.85307607900944,1.85287883971149
"673",-2450000,1050000,3,0.318840579710145,0.498081833074438,0.858989138558154,1.7245943969809
"674",-2350000,1050000,3,0.318840579710145,0.484643597993146,0.855316157460674,1.76483535736867
"675",-2250000,1050000,3,0.27536231884058,0.470784936261827,0.849881999922822,1.80524467641454
"676",-2150000,1050000,3,0.260869565217391,0.435883214111845,0.847058807108136,1.94331596098304
"677",-2050000,1050000,3,0.231884057971014,0.420199375374074,0.834528136178375,1.98602897835213
"678",-1550000,1050000,3,0.115942028985507,0.271530503458855,0.705739877919437,2.59911821666245
"679",-450000,1050000,12,0.0144927536231884,0.0912024618804825,0.261365583761597,2.86577333958492
"680",-350000,1050000,3,NA,NA,NA,NA
"681",350000,1050000,3,0.0579710144927536,0.295705189749049,0.736248959262486,2.48980736485317
"682",1450000,1050000,3,NA,NA,NA,NA
"683",2250000,1050000,3,0.0869565217391304,0.343106772650983,0.808286447767214,2.3557869217272
"684",2350000,1050000,3,NA,NA,NA,NA
"685",2550000,1050000,3,0.0869565217391304,0.343106772650983,0.808286447767214,2.3557869217272
"686",2650000,1050000,3,0.0869565217391304,0.343106772650983,0.808286447767214,2.3557869217272
"687",2750000,1050000,3,0.072463768115942,0.317789960465309,0.546920864010878,1.72101366327015
"688",3050000,1050000,3,0.115942028985507,0.391680998632361,0.79616373571921,2.03268409368641
"689",3150000,1050000,12,0.144927536231884,0.414777119682334,0.80272230622719,1.93530999694962
"690",3250000,1050000,12,0.159420289855072,0.420118153619375,0.808533961892366,1.92453945378636
"691",3350000,1050000,12,0.188405797101449,0.509784607927126,0.822182798612672,1.6128042820983
"692",3450000,1050000,12,0.202898550724638,0.552424005789768,0.825626485243025,1.49455214941768
"693",3550000,1050000,12,0.188405797101449,0.575603848087075,0.845582711166632,1.46903588983428
"694",3650000,1050000,12,0.188405797101449,0.575603848087075,0.845582711166632,1.46903588983428
"695",3750000,1050000,12,0.188405797101449,0.575603848087075,0.845582711166632,1.46903588983428
"696",3850000,1050000,12,0.188405797101449,0.575603848087075,0.845582711166632,1.46903588983428
"697",3950000,1050000,12,0.188405797101449,0.575603848087075,0.845582711166632,1.46903588983428
"698",4050000,1050000,12,0.202898550724638,0.587592557358175,0.869479418187995,1.47973184360467
"699",4150000,1050000,12,NA,NA,NA,NA
"700",4250000,1050000,12,NA,NA,NA,NA
"701",4350000,1050000,12,NA,NA,NA,NA
"702",4450000,1050000,12,NA,NA,NA,NA
"703",4550000,1050000,12,NA,NA,NA,NA
"704",4650000,1050000,12,NA,NA,NA,NA
"705",-3350000,950000,3,NA,NA,NA,NA
"706",-3250000,950000,3,NA,NA,NA,NA
"707",-3150000,950000,3,NA,NA,NA,NA
"708",-3050000,950000,3,NA,NA,NA,NA
"709",-2950000,950000,3,NA,NA,NA,NA
"710",-2850000,950000,3,NA,NA,NA,NA
"711",-2750000,950000,3,0.231884057971014,0.451594043445368,0.848159622726572,1.8781461691914
"712",-2650000,950000,3,0.260869565217391,0.460405753860449,0.85307607900944,1.85287883971149
"713",-2550000,950000,3,0.289855072463768,0.483209767257535,0.858094878841127,1.77582271093413
"714",-2450000,950000,3,0.304347826086957,0.449741875843163,0.852492964645988,1.89551609586668
"715",-2350000,950000,3,0.318840579710145,0.484643597993146,0.855316157460674,1.76483535736867
"716",-2250000,950000,3,0.289855072463768,0.453275398967523,0.851758561225212,1.87911932384894
"717",-2150000,950000,3,0.246376811594203,0.424066609434436,0.837052199730474,1.97386962592226
"718",-1450000,950000,3,0.072463768115942,0.264556283429342,0.703393035336854,2.65876518304173
"719",250000,950000,3,0.0579710144927536,0.295705189749049,0.736248959262486,2.48980736485317
"720",350000,950000,3,0.0579710144927536,0.295705189749049,0.736248959262486,2.48980736485317
"721",450000,950000,3,NA,NA,NA,NA
"722",550000,950000,3,NA,NA,NA,NA
"723",2250000,950000,3,NA,NA,NA,NA
"724",2350000,950000,3,NA,NA,NA,NA
"725",2450000,950000,3,0.101449275362319,0.346211001489053,0.80858062145592,2.33551394374591
"726",2550000,950000,3,0.101449275362319,0.346211001489053,0.80858062145592,2.33551394374591
"727",2650000,950000,3,0.101449275362319,0.346211001489053,0.80858062145592,2.33551394374591
"728",2750000,950000,3,0.101449275362319,0.346211001489053,0.80858062145592,2.33551394374591
"729",3050000,950000,3,0.115942028985507,0.391680998632361,0.79616373571921,2.03268409368641
"730",3150000,950000,3,0.144927536231884,0.414777119682334,0.80272230622719,1.93530999694962
"731",3250000,950000,12,0.159420289855072,0.420118153619375,0.808533961892366,1.92453945378636
"732",3350000,950000,12,0.173913043478261,0.494307667447059,0.809953084448624,1.63856063295917
"733",3450000,950000,12,0.202898550724638,0.552424005789768,0.825626485243025,1.49455214941768
"734",3550000,950000,12,0.202898550724638,0.552424005789768,0.825626485243025,1.49455214941768
"735",3650000,950000,12,0.202898550724638,0.593888395296337,0.860649028738075,1.4491763697599
"736",3750000,950000,12,0.202898550724638,0.593888395296337,0.860649028738075,1.4491763697599
"737",3850000,950000,12,0.202898550724638,0.593888395296337,0.860649028738075,1.4491763697599
"738",3950000,950000,12,0.188405797101449,0.575603848087075,0.845582711166632,1.46903588983428
"739",4050000,950000,12,0.202898550724638,0.587592557358175,0.869479418187995,1.47973184360467
"740",4150000,950000,12,NA,NA,NA,NA
"741",4250000,950000,12,NA,NA,NA,NA
"742",4350000,950000,12,NA,NA,NA,NA
"743",4450000,950000,12,NA,NA,NA,NA
"744",4550000,950000,12,NA,NA,NA,NA
"745",4650000,950000,12,NA,NA,NA,NA
"746",-3350000,850000,3,NA,NA,NA,NA
"747",-3250000,850000,3,NA,NA,NA,NA
"748",-3150000,850000,3,NA,NA,NA,NA
"749",-3050000,850000,3,NA,NA,NA,NA
"750",-2950000,850000,3,NA,NA,NA,NA
"751",-2850000,850000,3,NA,NA,NA,NA
"752",-2750000,850000,3,0.217391304347826,0.442317324388337,0.846934069545451,1.91476576396062
"753",-2650000,850000,3,0.27536231884058,0.465385837506219,0.857300649466093,1.84212878943622
"754",-2550000,850000,3,0.304347826086957,0.485378694195639,0.858389052529834,1.76849347281784
"755",-2450000,850000,3,0.304347826086957,0.449741875843163,0.852492964645988,1.89551609586668
"756",-2350000,850000,3,0.289855072463768,0.418373993812341,0.851892878617688,2.03619940822564
"757",-2250000,850000,3,0.27536231884058,0.404245076762229,0.843130274430566,2.08569089123745
"758",-2150000,850000,3,0.246376811594203,0.397760035059344,0.841603764483832,2.11585803073018
"759",-2050000,850000,3,0.246376811594203,0.397760035059344,0.841603764483832,2.11585803073018
"760",-1450000,850000,3,0.072463768115942,0.264556283429342,0.703393035336854,2.65876518304173
